"contact_id","first_name","last_name","email","category_id","category","subcategory_id","subcategory","cf_id","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date"
5103,"Aimee","Foconi","aimee.foconi@outlook.com","cat1","food","subcat1","food trucks",2467,"Hobbs, Brown and Lee","Vision-oriented systematic Graphical User Interface",118400,49879,"failed",504,"AU","AUD","2021-02-07","2021-06-11"
3992,"Marzena","Carrero","marzena.carrero@roskoth.de","cat5","film & video","subcat23","science fiction",1193,"Russo, Kim and Mccoy","Balanced optimal hardware",10000,824,"failed",14,"US","USD","2020-11-17","2021-09-22"
2442,"Raisa","Poulain","raisa.poulain@fastwebnet.it","cat2","music","subcat2","rock",1016,"Howell, Myers and Olson","Self-enabling mission-critical success",52600,31594,"canceled",390,"US","USD","2021-04-24","2021-08-05"
2913,"Marcantonio","Bennett","marcantonio.bennett@hopkins.com.au","cat5","film & video","subcat5","documentary",313,"Bailey and Sons","Grass-roots dynamic emulation",120700,57010,"failed",750,"GB","GBP","2021-06-19","2022-01-03"
1631,"Kenneth","Hurst","kenneth.hurst@meunier.net","cat4","theater","subcat4","plays",117,"Jensen-Brown","Fundamental disintermediate matrix",9100,7438,"failed",77,"US","USD","2021-04-01","2021-04-11"
4073,"Marisela","Mende","marisela.mende@godoy-enriquez.com","cat2","music","subcat18","jazz",2747,"Smith Group","Right-sized secondary challenge",106800,57872,"failed",752,"DK","DKK","2021-08-27","2021-12-19"
4568,"Blanka","Villareal","blanka.villareal@monduzzi.net","cat4","theater","subcat4","plays",1244,"Murphy-Farrell","Implemented exuding software",9100,8906,"failed",131,"US","USD","2021-01-23","2021-04-17"
1830,"Tomislav","Stoppani","tomislav.stoppani@corporacin.org","cat4","theater","subcat4","plays",564,"Everett-Wolfe","Total optimizing software",10000,7724,"failed",87,"US","USD","2020-12-09","2021-06-14"
2623,"Krystal","Ammaniti","krystal.ammaniti@barbier.fr","cat2","music","subcat18","jazz",3129,"Young PLC","Optional maximized attitude",79400,26571,"failed",1063,"US","USD","2020-05-20","2021-02-06"
4327,"Deanna","Aporti","deanna.aporti@bouygtel.fr","cat5","film & video","subcat5","documentary",800,"Park-Goodman","Customer-focused impactful extranet",5100,12219,"successful",272,"US","USD","2020-10-29","2021-03-25"
3713,"Donatella","Burns","donatella.burns@yahoo.de","cat4","theater","subcat4","plays",1255,"York, Barr and Grant","Cloned bottom-line success",3100,1985,"canceled",25,"US","USD","2020-12-21","2021-02-24"
2389,"Margrit","Hooper","margrit.hooper@douglas.com","cat9","journalism","subcat24","audio",2448,"Little Ltd","Decentralized bandwidth-monitored ability",6900,12155,"successful",419,"US","USD","2021-01-25","2021-04-18"
5141,"Baccio","Marcacci","baccio.marcacci@laposte.net","cat4","theater","subcat4","plays",578,"Brown and Sons","Programmable leadingedge budgetary management",27500,5593,"failed",76,"US","USD","2021-06-08","2022-01-03"
3522,"Alfio","Roman","alfio.roman@hotmail.co.uk","cat4","theater","subcat4","plays",418,"Payne, Garrett and Thomas","Upgradable bi-directional concept",48800,175020,"successful",1621,"IT","EUR","2020-12-21","2021-12-15"
1334,"Soledad","Soto","soledad.soto@hotmail.de","cat2","music","subcat8","indie rock",255,"Robinson Group","Re-contextualized homogeneous flexibility",16200,75955,"successful",1101,"US","USD","2020-07-03","2021-05-18"
4721,"Josh","Cimarosa","josh.cimarosa@hotmail.com","cat4","theater","subcat4","plays",1918,"Robinson-Kelly","Monitored bi-directional standardization",97600,119127,"successful",1073,"US","USD","2020-08-29","2021-06-14"
3768,"Nath","Rico","nath.rico@yahoo.com","cat4","theater","subcat4","plays",2837,"Kelly-Colon","Stand-alone grid-enabled leverage",197900,110689,"failed",4428,"AU","AUD","2021-09-18","2021-11-30"
1639,"Gary","Armani","gary.armani@web.de","cat2","music","subcat8","indie rock",842,"Turner, Scott and Gentry","Assimilated regional groupware",5600,2445,"failed",58,"IT","EUR","2021-03-31","2021-12-04"
5149,"Miriam","Oquendo","miriam.oquendo@smith-watson.biz","cat8","photography","subcat15","photography books",503,"Sanchez Ltd","Up-sized 24hour instruction set",170700,57250,"canceled",1218,"US","USD","2021-05-14","2021-08-08"
2153,"Monica","Mohaupt","monica.mohaupt@live.com","cat9","journalism","subcat24","audio",602,"Giles-Smith","Right-sized web-enabled intranet",9700,11929,"successful",331,"US","USD","2022-02-01","2022-02-16"
2767,"Alec","Ho","alec.ho@parra-esparza.com","cat8","photography","subcat15","photography books",1317,"Thompson-Moreno","Expanded needs-based orchestration",62300,118214,"successful",1170,"US","USD","2021-03-10","2022-01-12"
5124,"Harry","Fouquet","harry.fouquet@ibarra-cooper.com","cat6","publishing","subcat14","fiction",2071,"Murphy-Fox","Organic system-worthy orchestration",5300,4432,"failed",111,"US","USD","2021-06-08","2021-12-27"
2097,"Arcelia","Babati","arcelia.babati@orange.fr","cat5","film & video","subcat7","drama",2773,"Rodriguez-Patterson","Inverse static standardization",99500,17879,"canceled",215,"US","USD","2021-02-27","2021-11-23"
4796,"Trinidad","Vespa","trinidad.vespa@gmail.com","cat1","food","subcat1","food trucks",1814,"Davis Ltd","Synchronized motivating solution",1400,14511,"successful",363,"US","USD","2020-10-11","2021-04-05"
5849,"Colette","Ryan","colette.ryan@hotmail.com","cat7","games","subcat21","mobile games",2600,"Nelson-Valdez","Open-source 4thgeneration open system",145600,141822,"failed",2955,"US","USD","2020-02-14","2021-04-06"
1495,"Richard","Andre","richard.andre@porras.org","cat4","theater","subcat4","plays",426,"Kelly PLC","Decentralized context-sensitive superstructure",184100,159037,"failed",1657,"US","USD","2021-03-11","2021-07-05"
2462,"Ellinor","Leclercq","ellinor.leclercq@gmail.com","cat4","theater","subcat4","plays",2206,"Nguyen and Sons","Compatible 5thgeneration concept",5400,8109,"successful",103,"US","USD","2020-09-13","2021-02-12"
2280,"Patricio","Guillon","patricio.guillon@web.de","cat4","theater","subcat4","plays",2032,"Jones PLC","Virtual systemic intranet",2300,8244,"successful",147,"US","USD","2021-01-30","2021-04-09"
1877,"Kirsten","Chindamo","kirsten.chindamo@carrillo-wall.com","cat6","publishing","subcat10","nonfiction",397,"Gilmore LLC","Optimized systemic algorithm",1400,7600,"successful",110,"CA","CAD","2020-12-09","2021-07-17"
6108,"Leo","Petruzzi","leo.petruzzi@yahoo.com","cat4","theater","subcat4","plays",865,"Lee-Cobb","Customizable homogeneous firmware",140000,94501,"failed",926,"CA","CAD","2021-04-14","2022-01-07"
4427,"Margot","Tomaselli","margot.tomaselli@junck.org","cat3","technology","subcat9","wearables",3027,"Jones, Wiley and Robbins","Front-line cohesive extranet",7500,14381,"successful",134,"US","USD","2020-11-01","2021-10-22"
2881,"Ansaldo","Marks","ansaldo.marks@patel-odonnell.com","cat4","theater","subcat4","plays",31,"Martin, Gates and Holt","Distributed holistic neural-net",1500,13980,"successful",269,"US","USD","2021-01-11","2021-04-21"
2339,"Regina","Morin","regina.morin@barcaccia.net","cat5","film & video","subcat20","television",1234,"Bowen, Davies and Burns","Devolved client-server monitoring",2900,12449,"successful",175,"US","USD","2021-01-18","2021-08-14"
5156,"Karla","Medici","karla.medici@yahoo.com","cat3","technology","subcat3","web",497,"Nguyen Inc","Seamless directional capacity",7300,7348,"successful",69,"US","USD","2020-09-11","2021-06-19"
4750,"Morgan","Irizarry","morgan.irizarry@williams-harris.biz","cat5","film & video","subcat5","documentary",2084,"Walsh-Watts","Polarized actuating implementation",3600,8158,"successful",190,"US","USD","2021-10-05","2021-11-24"
4852,"Natividad","Wong","natividad.wong@hoevel.com","cat5","film & video","subcat5","documentary",337,"Ray, Li and Li","Front-line disintermediate hub",5000,7119,"successful",237,"US","USD","2021-02-04","2021-08-14"
5734,"Anna","Freeman","anna.freeman@snyder.net","cat2","music","subcat2","rock",3182,"Murray Ltd","Decentralized 4thgeneration challenge",6000,5438,"failed",77,"GB","GBP","2020-11-19","2021-10-20"
3801,"Emilia","Vivaldi","emilia.vivaldi@garnier.fr","cat4","theater","subcat4","plays",1494,"Bradford-Silva","Reverse-engineered composite hierarchy",180400,115396,"failed",1748,"US","USD","2020-10-09","2021-06-26"
4474,"Gerda","Cook","gerda.cook@tin.it","cat4","theater","subcat4","plays",2570,"Mora-Bradley","Programmable tangible ability",9100,7656,"failed",79,"US","USD","2021-01-09","2021-08-01"
1992,"Andrey","Faure","andrey.faure@frederick-mitchell.info","cat2","music","subcat2","rock",2205,"Cardenas, Thompson and Carey","Configurable full-range emulation",9200,12322,"successful",196,"IT","EUR","2021-04-10","2021-04-20"
5796,"Charlotte","Duke","charlotte.duke@ochoa.org","cat4","theater","subcat4","plays",314,"Lopez, Reid and Johnson","Total real-time hardware",164100,96888,"failed",889,"US","USD","2021-03-22","2021-09-20"
1373,"Cindy","Castillo","cindy.castillo@virgilio.it","cat2","music","subcat6","electric music",1659,"Fox-Williams","Profound system-worthy functionalities",128900,196960,"successful",7295,"US","USD","2021-12-15","2022-01-13"
1879,"Hiltrud","Thibault","hiltrud.thibault@barbe.com","cat3","technology","subcat9","wearables",1656,"Taylor, Wood and Taylor","Cloned hybrid focus group",42100,188057,"successful",2893,"CA","CAD","2020-07-15","2021-03-11"
3072,"Kasimir","Jaime","kasimir.jaime@gmail.com","cat5","film & video","subcat7","drama",514,"King Inc","Ergonomic dedicated focus group",7400,6245,"failed",56,"US","USD","2020-12-23","2021-09-26"
4561,"Sabine","Lachmann","sabine.lachmann@phillips.org","cat3","technology","subcat9","wearables",649,"Cole, Petty and Cameron","Realigned zero administration paradigm",100,3,"failed",1,"US","USD","2020-08-12","2021-04-17"
5201,"Andrea","Arroyo","andrea.arroyo@yahoo.com.au","cat4","theater","subcat4","plays",1769,"Mcclain LLC","Open-source multi-tasking methodology",52000,91014,"successful",820,"US","USD","2021-01-17","2021-09-09"
5871,"Matthew","Velasquez","matthew.velasquez@gmail.com","cat3","technology","subcat9","wearables",33,"Sims-Gross","Object-based attitude-oriented analyzer",8700,4710,"failed",83,"US","USD","2021-03-05","2021-03-27"
3041,"Severino","Linares","severino.linares@angeli.com","cat6","publishing","subcat19","translations",195,"Perez Group","Cross-platform tertiary hub",63400,197728,"successful",2038,"US","USD","2021-05-01","2021-11-03"
5864,"Swantje","Lomeli","swantje.lomeli@gmx.de","cat5","film & video","subcat11","animation",742,"Haynes-Williams","Seamless clear-thinking artificial intelligence",8700,10682,"successful",116,"US","USD","2020-09-05","2021-04-25"
3999,"Marcus","Espino","marcus.espino@comolli.eu","cat6","publishing","subcat10","nonfiction",2093,"Ford LLC","Centralized tangible success",169700,168048,"failed",2025,"GB","GBP","2021-08-01","2021-10-05"
4849,"Allen","Gates","allen.gates@gmail.com","cat3","technology","subcat3","web",1338,"Moreno Ltd","Customer-focused multimedia methodology",108400,138586,"successful",1345,"AU","AUD","2021-04-14","2021-05-30"
5461,"Mauricio","Saunders","mauricio.saunders@hotmail.co.uk","cat5","film & video","subcat7","drama",52,"Moore, Cook and Wright","Visionary maximized Local Area Network",7300,11579,"successful",168,"US","USD","2021-03-19","2021-05-17"
5946,"Gilbert","Cornejo","gilbert.cornejo@hotmail.com","cat4","theater","subcat4","plays",1651,"Ortega LLC","Secured bifurcated intranet",1700,12020,"successful",137,"CH","CHF","2021-04-12","2021-09-07"
4508,"Letizia","Gulotta","letizia.gulotta@howard.biz","cat4","theater","subcat4","plays",452,"Silva, Walker and Martin","Grass-roots 4thgeneration product",9800,13954,"successful",186,"IT","EUR","2022-01-15","2022-01-20"
5096,"Etta","Gutknecht","etta.gutknecht@leconte.net","cat4","theater","subcat4","plays",1808,"Huynh, Gallegos and Mills","Reduced next generation info-mediaries",4300,6358,"successful",125,"US","USD","2021-04-14","2021-10-08"
5443,"Shelley","Perry","shelley.perry@gierschner.de","cat4","theater","subcat4","plays",2288,"Anderson LLC","Customizable full-range artificial intelligence",6200,1260,"failed",14,"IT","EUR","2020-05-20","2021-06-23"
2165,"Geoffrey","Williams","geoffrey.williams@poste.it","cat4","theater","subcat4","plays",1855,"Garza-Bryant","Programmable leadingedge contingency",800,14725,"successful",202,"US","USD","2021-07-16","2021-11-19"
2125,"Cory","Stewart","cory.stewart@voila.fr","cat6","publishing","subcat16","radio & podcasts",3035,"Mays LLC","Multi-layered global groupware",6900,11174,"successful",103,"US","USD","2020-03-14","2021-01-31"
6141,"Kristy","Bartlett","kristy.bartlett@outlook.com","cat2","music","subcat2","rock",2285,"Evans-Jones","Switchable methodical superstructure",38500,182036,"successful",1785,"US","USD","2021-03-15","2021-09-22"
5245,"Gianluca","Beck","gianluca.beck@green.biz","cat7","games","subcat21","mobile games",1203,"Fischer, Torres and Walker","Expanded even-keeled portal",118000,28870,"failed",656,"US","USD","2021-06-16","2021-08-03"
2190,"Guido","Krein","guido.krein@gmail.com","cat4","theater","subcat4","plays",2852,"Tapia, Kramer and Hicks","Advanced modular moderator",2000,10353,"successful",157,"US","USD","2021-04-29","2021-08-15"
2243,"Leif","Monnier","leif.monnier@querini.it","cat5","film & video","subcat5","documentary",2160,"Barnes, Wilcox and Riley","Reverse-engineered well-modulated ability",5600,13868,"successful",555,"US","USD","2021-02-21","2022-01-02"
3336,"Jonas","Badoer","jonas.badoer@kennedy.biz","cat3","technology","subcat9","wearables",113,"Reyes PLC","Expanded optimal pricing structure",8300,8317,"successful",297,"US","USD","2020-09-13","2021-04-30"
3305,"Devin","Ebert","devin.ebert@yahoo.fr","cat6","publishing","subcat14","fiction",2609,"Pace, Simpson and Watkins","Down-sized uniform ability",6900,10557,"successful",123,"US","USD","2020-12-02","2021-03-22"
6191,"Slobodan","Camiscione","slobodan.camiscione@hotmail.com","cat4","theater","subcat4","plays",2529,"Valenzuela, Davidson and Castro","Multi-layered upward-trending conglomeration",8700,3227,"canceled",38,"DK","DKK","2021-04-14","2021-07-10"
1326,"Volkmar","Gauthier","volkmar.gauthier@hotmail.com","cat2","music","subcat2","rock",1780,"Dominguez-Owens","Open-architected systematic intranet",123600,5429,"canceled",60,"US","USD","2021-07-16","2021-08-17"
6159,"Jordan","Rowe","jordan.rowe@outlook.com","cat5","film & video","subcat5","documentary",1840,"Thomas-Simmons","Proactive 24hour frame",48500,75906,"successful",3036,"US","USD","2021-04-10","2021-07-20"
2003,"Manon","Daugherty","manon.daugherty@segre.com","cat4","theater","subcat4","plays",2280,"Beck-Knight","Exclusive fresh-thinking model",4900,13250,"successful",144,"AU","AUD","2020-11-16","2021-09-14"
5881,"Estela","Segovia","estela.segovia@vodafone.it","cat4","theater","subcat4","plays",3150,"Mccoy Ltd","Business-focused encompassing intranet",8400,11261,"successful",121,"GB","GBP","2020-10-22","2021-10-11"
1918,"Giada","Celentano","giada.celentano@evans.net","cat7","games","subcat21","mobile games",2490,"Dawson-Tyler","Optional 6thgeneration access",193200,97369,"failed",1596,"US","USD","2020-12-08","2021-07-28"
2157,"Clayton","Salcedo","clayton.salcedo@hotmail.co.uk","cat4","theater","subcat4","plays",3081,"Johns-Thomas","Realigned web-enabled functionalities",54300,48227,"canceled",524,"US","USD","2020-11-25","2021-04-07"
3149,"Raven","Pinto","raven.pinto@hotmail.com","cat3","technology","subcat3","web",1954,"Quinn, Cruz and Schmidt","Enterprise-wide multimedia software",8900,14685,"successful",181,"US","USD","2021-05-01","2021-10-20"
2444,"Lewis","Lewis","lewis.lewis@pisano.net","cat4","theater","subcat4","plays",2560,"Stewart Inc","Versatile mission-critical knowledgebase",4200,735,"failed",10,"US","USD","2021-01-24","2021-04-13"
6207,"Rochus","Rousseau","rochus.rousseau@nguyen.com","cat5","film & video","subcat7","drama",1071,"Moore Group","Multi-lateral object-oriented open system",5600,10397,"successful",122,"US","USD","2021-12-09","2022-02-02"
5580,"Belinda","Gamez","belinda.gamez@leleu.com","cat3","technology","subcat9","wearables",1649,"Carson PLC","Visionary system-worthy attitude",28800,118847,"successful",1071,"CA","CAD","2021-09-05","2022-02-22"
5942,"Angelo","Lozano","angelo.lozano@macias.com","cat3","technology","subcat3","web",685,"Cruz, Hall and Mason","Synergized content-based hierarchy",8000,7220,"canceled",219,"US","USD","2021-06-06","2021-07-08"
1592,"Jorge","Monti","jorge.monti@clement.fr","cat2","music","subcat2","rock",1069,"Glass, Baker and Jones","Business-focused 24hour access",117000,107622,"failed",1121,"US","USD","2021-05-24","2021-12-31"
2344,"Ricky","Harrell","ricky.harrell@martin.edu","cat2","music","subcat17","metal",1277,"Marquez-Kerr","Automated hybrid orchestration",15800,83267,"successful",980,"US","USD","2021-04-01","2022-01-01"
5995,"Adriano","Wulf","adriano.wulf@schmidtke.net","cat4","theater","subcat4","plays",2764,"Stone PLC","Exclusive 5thgeneration leverage",4200,13404,"successful",536,"US","USD","2021-07-13","2021-09-17"
